symbol,close,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason
ASHIANA,379.3,True,False,True,True,False,True,0.5121998970155979,1.44881221,0.5072229614898504,False,-0.15766625860136893,True,52.63,True,1.0544135913771688,41.0,-0.13,0,False,▆▇▂▇▄▄▇▆▆▆▆███▅▅▅▁█▆,0.047211485367200545,0.13021454112038144,0.007041888615259229,0.08399295105605331,FLAT,True,68,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
SAPPHIRE,188.88,False,True,True,False,False,False,0.43315530354002424,11.901309911999999,0.45649887268991435,False,-0.013430550305460913,True,46.31,True,1.0109918897972996,37.0,-0.2,0,False,█▁▄▅▁▆▂▃▂▃▅▄▄▅▃▅▆▅▆▄,0.06561354019746113,0.07360882169044491,0.025443943445519812,0.02738723162611678,FLAT,True,57,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
NELCAST,140.26,True,True,True,True,False,False,0.3956082096995456,1.7649617099999997,0.38674074793905394,False,-0.13926061025316758,True,41.66,True,1.2028295077234008,29.0,-0.44,0,False,▆▆▇▇▆█▅█▅▆▅▇▇▆▄▆▁▇▇█,-0.023463064819327473,0.0658864655368947,-0.06363266157126879,0.019664875472566568,FLAT,True,55,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
LUMAXIND,5376.5,False,True,True,True,False,False,0.5755312983461139,3.2302012,0.5865953225954713,False,-0.10553263426459514,True,46.12,True,1.0497564528611099,75.0,0.7,0,False,█▆▆▄▄▂▄█▂▇▃▁▁▇▅▃▁▄▄▅,0.01606349806293106,0.06437946667194572,-0.024106098689010258,0.018157876607617585,FLAT,True,54,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
ENRIN,3380.0,True,False,False,True,False,True,0.8879161081509592,156.882362,0.8402383909280311,False,-0.05343390273443518,True,39.74,False,0.9416615326287855,9.0,-1.3,0,True,▂▁▁▅▄▁▃▇▄█▄▇▇▇▄▆▅▅▂▃,-0.03456155384175952,0.04916811522224984,-0.07473115059370083,0.002946525157921709,FLAT,True,51,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
SHANTIGOLD,217.8,True,False,True,True,False,True,0.13040462597764774,3.8624869800000003,0.12766195682533768,False,-0.450730474890647,True,51.85,True,1.3511048572024182,74.0,0.62,0,False,▃▃▄▃▄▄▄▆▆▃▄▁▁▃▄▃▅▄█▅,-0.002564572265982834,0.054313099041533475,-0.04273416901792415,0.008091508977205342,FLAT,True,51,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
GATEWAY,60.46,True,True,True,True,False,True,0.39813196485140384,3.15824902,0.4023469790812183,False,-0.11790755398138242,False,52.25,False,0.9428004330566582,35.0,-0.33,0,True,▃▁▃▂▆▃▃▅▄▄▂▃▃█▃▄▄▁▂▃,0.04295325168190445,0.04421416234887743,0.002783654929963131,-0.0020074277154507048,UP,False,49,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
CHAMBLFERT,463.7,True,False,False,False,False,False,0.48885645304662856,21.69898061,0.4725410766846634,False,0.22487235452453092,False,54.53,True,1.222494983802446,77.0,0.79,0,True,▁▄▄▆▁▄▄▅▄▇▅██▇▆▄▆▅▇▇,0.019681143485431596,0.03980266846058966,-0.02048845326650972,-0.00641892160373847,FLAT,False,48,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
JUSTDIAL,554.95,False,True,True,False,False,False,1.2714134973627103,10.504815035,1.297819548969073,True,-0.04594577130116995,False,38.36,False,0.7273072000758403,21.0,-0.82,0,True,▅▃▃▄▃▂▅▄▄▄▃▃▃▄█▁▁▄▅▁,0.0473718977068982,0.0341004379017984,0.007202300954956886,-0.012121152162529736,UP,False,47,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
KKCL,495.9,True,True,True,True,False,False,0.6593686041122354,1.9930221,0.6585969750155521,False,0.3871385146266207,False,49.37,False,0.8128756071457973,24.0,-0.62,0,False,▇█▅█▂▃▄▆▂▇▁▆▆▄▅▅▅▇▂▃,0.13686382393397523,0.03571428571428559,0.09669422718203391,-0.010507304350042546,UP,False,47,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
ELECON,509.25,True,False,False,True,False,False,0.9862988849076392,28.519069425,0.9276745256173846,False,-0.14381192168880175,False,56.63,True,1.3926836766062096,92.0,1.24,0,True,▄█▂▄▂▃▅▄▁▄▄▆▆▂▄▅▆▇▅█,-0.04429013793750591,0.02372097698261144,-0.08445973468944723,-0.02250061308171669,FLAT,False,45,26.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P92
JYOTICNC,777.6,False,True,True,False,False,False,0.818088242358947,96.92970624,0.8769729471164162,False,0.12117476738017201,False,29.4,False,0.7841777469559766,11.0,-1.25,0,False,▅▃▅▅▄▆▇▁▆▃▂▅▅▄█▆▆▆▅▂,0.22264150943396221,0.022216379650322082,0.1824719126820209,-0.02400521041400605,UP,False,44,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
EIHAHOTELS,326.3,False,True,True,False,True,False,1.3682644742455865,0.58078137,1.4055862267894244,True,-0.2133398429370336,False,49.78,False,0.8196599843576339,37.0,-0.11,0,True,▆▅▆▆▇▆▇▁▄█▆▆▆█▆▄▄▆▅▄,0.09039264828738514,0.017620458443786235,0.05022305153544382,-0.028601131620541898,UP,False,43,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
GANDHITUBE,862.6,True,True,True,True,False,True,0.6735197226582039,0.3368453,0.6792549509339058,False,-0.1565239170261842,False,60.59,False,0.9085047681880887,58.0,0.29,0,True,▄▇▄▄▄▄▁▄▇▆▆▆▆▃▅▇█▆▅▄,0.018297721638531383,0.015181828880781456,-0.021871875113409933,-0.031039761183546677,UP,False,42,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
MANGLMCEM,925.7,True,True,True,True,False,True,0.6267036852131321,3.56163075,0.6448898378604837,False,-0.014218163891462545,False,60.78,True,1.0323829906494433,46.0,-0.1,0,False,▅▅▅▇█▆▆▃▆▄▇▁▁▅▆▆▇▇▇▆,0.09647616227420786,0.008662489784799776,0.05630656552226654,-0.03755910027952836,UP,False,40,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
CONTROLPR,665.75,True,True,True,True,False,False,0.15396373696601567,2.1692798,0.1457003459090988,False,0.52962689077706,False,49.04,False,0.914123809346282,24.0,-0.46,0,False,▅▇█▇▆▆▅▆▇▆▅▆▆▆▅▆▁▂▅▅,0.11134295968616992,0.005057367149758463,0.0711733629342286,-0.04116422291456967,UP,False,39,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
PARAGMILK,230.47,True,False,True,False,False,False,0.5276969165888583,5.422475113,0.5212572926629376,False,-0.28446620198776906,False,56.2,True,1.2664360641330434,98.0,1.88,0,True,▇▄▄▃▅█▅▆▆▇▇▁▁▃▆▅▇▄▆█,-0.053161332730783495,-0.0032867707477403085,-0.09333092948272481,-0.04950836081206844,FLAT,False,37,26.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P98
IGIL,349.7,True,False,False,True,False,False,0.8273688927845996,16.695692129999998,0.8023097303625456,False,-0.207985569549734,False,68.39,True,1.214440458855702,97.0,1.89,0,True,▅▂▁▃▂▃▃▃▃▂▂▄▄▅▇█▁▅▇▇,-0.06007257089100937,-0.01728256287761709,-0.10024216764295069,-0.06350415294194522,FLAT,False,34,26.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P97
TVSHLTD,14193.0,True,True,True,True,False,True,0.5460684764060173,3.2019408,0.5756325728824581,False,-0.05586311716723555,False,34.97,False,0.6486075432853261,3.0,-1.68,0,True,▄▄▅▇▅▆▅▆▃▇▃▄▄██▄▂▄▆▁,0.04629561371175828,-0.018396846254927768,0.00612601695981696,-0.0646184363192559,UP,False,34,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
DCBBANK,184.94,True,False,True,True,False,True,0.9924607014352016,15.838982866,0.9891943855471073,False,-0.05886757333745304,False,51.5,False,0.9906799142051957,60.0,0.25,0,True,▄▄▁▇▂▅▁▃█▄▃▅▅▂▁▄▂▁▄▃,0.04127019875007032,-0.031322019694112635,0.0011006019981290027,-0.07754360975844077,UP,False,30,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
JKCEMENT,5395.0,True,True,True,False,False,False,0.5232918165750874,23.7525665,0.5328238188154503,False,0.13495801718332437,False,50.7,False,0.9543259955013036,35.0,-0.47,0,False,▇▅▃▃▃█▂▁▄▆▁▂▂▅▃▅▆▁▃▃,0.11883036084612186,-0.03772407027557301,0.07866076409418055,-0.08394566033990114,UP,False,28,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
BANARISUG,3475.6,True,False,False,False,False,True,0.8469601677148847,0.1755178,0.8357969541466767,False,-0.3341790721233632,False,93.07,True,1.3518577695145686,98.0,1.82,0,True,▆▄▅▁▅▄▆▆█▂▂▃▃▂▇▅▁▁▅█,-0.03455555555555556,-0.03664282942513453,-0.07472515230749688,-0.08286441948946266,UP,False,28,26.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P98
WAAREERTL,1011.1,False,True,True,True,False,False,0.6931121814987125,18.11759757,0.7005609434840272,False,-0.025829108884782542,False,39.31,False,0.9299189780590219,62.0,0.35,0,True,▅▇█▇▆▄▁▂▁▄▆▁▁▅▅▂▄█▇▃,0.04371612903225808,-0.04201999147283153,0.003546532280316761,-0.08824158153715966,UP,False,26,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
MAHLOG,392.0,True,True,True,True,False,True,0.5220632218890255,4.67166,0.5490357842802144,False,-0.10139419057413045,False,50.29,False,0.994964832968968,36.0,-0.3,0,True,▆▇▇▆█▅▇▇▆▄▄██▆▆▅▅▁▅▆,0.13524471474080513,-0.04611266577442508,0.09507511798886381,-0.09233425583875321,UP,False,25,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
ABFRL,59.63,True,False,False,False,False,False,0.806228874820924,24.246309338000003,0.7861709274441765,False,-0.043829241852173795,False,55.06,True,1.1174476894039331,90.0,0.98,0,True,▅▄█▇█▇▆▇▇▇▄▆▆█▇▆▁▄▄▇,-0.013564929693961947,-0.06711514392991236,-0.05373452644590326,-0.11333673399424049,UP,False,20,26.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P90
BEL,418.0,False,True,False,True,False,True,0.9183045912427618,502.0852562,0.9250375980918445,False,-0.04406596689164363,False,53.94,False,0.9929952780257912,71.0,0.52,0,True,▃▅▄▂█▇▃▃▄▃▃▇▇▇▄▆▆▂▁▄,0.01976091729690177,-0.07419712070874862,-0.020408679455039547,-0.12041871077307675,UP,False,18,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
RAYMONDLSL,750.35,True,False,False,False,False,False,0.6008606561915203,6.514613735,0.56658725577502,False,-0.15010849685166752,False,59.74,True,1.2183258725999044,97.0,1.8,0,True,▄▃▅▇▄▅▃▅█▇▁▄▄▁▅▆▃▆▆▇,-0.03875224186523185,-0.07592364532019702,-0.07892183861717317,-0.12214523538452515,UP,False,18,26.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P97
SAMBHV,112.89,True,True,True,True,False,False,0.6851707102055312,6.908619642000001,0.6961157852873741,False,-0.061233811528054946,False,43.32,False,0.8886609569721524,33.0,-0.34,0,True,█▄█▅▇▆▃▂▁▃▃▇▇▂▁▁▅▂▃▃,0.06139526137645723,-0.07920065252854802,0.021225664624515916,-0.12542224259287615,UP,False,17,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
KALPATARU,297.7,True,False,False,False,False,False,0.5395846260125436,1.41609936,0.49555564493128396,False,0.10140052409881445,False,62.55,True,1.1339327798121894,83.0,0.79,0,True,▄▇▃▅█▄▃▁▄▇▂██▆▄▄▅▆▃▇,-0.05326761011289549,-0.08946322067594437,-0.09343720686483681,-0.1356848107402725,UP,False,15,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
EUREKAFORB,458.85,True,False,False,False,False,False,1.1960081206039206,7.795999155,1.2003344763482415,False,-0.0808263563559373,False,79.95,True,1.3844515441959533,98.0,2.27,0,True,▃▆▄▃▁▂▄▂▃▃▂▆▆▄▄▃▃▆▃█,0.04390854282789225,-0.09657412876550497,0.003738946075950933,-0.1427957188298331,UP,False,14,26.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P98
PRAKASH,128.54,True,False,False,False,False,False,2.5330578123227747,15.903315858,2.256945006049452,False,-0.185320151996608,False,56.14,False,0.9955754174092695,73.0,0.53,0,True,▁▂▂▂▂▅▄█▂▄▁▁▁▄▃▂▄█▅▃,-0.09497993381679937,-0.11449435106089834,-0.13514953056874068,-0.16071594112522647,UP,False,11,26.0,IGNORE,DISTRIBUTION,,GREEN,C,WATCHLIST,No standout factor
ORIENTTECH,253.39,True,False,False,False,False,False,0.15163759696716905,1.945325708,0.14665155442462793,False,0.07193452806595466,False,44.52,True,1.1026079203506949,77.0,0.69,0,True,█▆▇▆▇▆█▆▇▇▆▇▇█▆▇▁▃▆▇,-0.007675739181515651,-0.11482568294557394,-0.04784533593345697,-0.16104727300990207,UP,False,11,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
BLS,248.85,True,False,False,False,False,False,0.46835840117532357,14.787488204999999,0.45066836864811016,False,-0.34504179594530754,False,53.14,True,1.1723567370801389,93.0,1.28,0,True,▃▃▁▆▄▄▆▆▃▇▅▄▄▄██▃▅▇▇,-0.05756485514107179,-0.11770962595284529,-0.09773445189301311,-0.16393121601717342,UP,False,10,26.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P93
MARATHON,417.8,True,True,False,False,False,False,0.6707144567038802,1.99587238,0.6864271464834399,False,-0.17247643394318946,False,83.27,True,1.2787260344443678,98.0,2.25,0,True,▃▄▅▁▃▂▄▄▅▅▅▅▅█▅▅▅▂▃▇,0.025276073619632022,-0.11754145105079727,-0.014893523132309294,-0.1637630411151254,UP,False,10,26.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P98
JWL,254.0,True,False,False,False,False,False,0.8075877939999874,25.9727192,0.7554272861866157,False,-0.38413978372881247,False,51.38,True,1.325029334777507,92.0,1.43,0,True,▅▂▂▅▂▁▁▅▃▃▅▄▄▁▂▃▇█▇▇,-0.0891160121929353,-0.12651741806802164,-0.12928560894487662,-0.17273900813234977,UP,False,9,26.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P92
WEBELSOLAR,101.67,True,False,False,False,False,False,0.47729875748784695,8.910928152,0.4663251591667968,False,-0.24143378640986687,False,63.7,True,1.1888653521337051,99.0,1.94,0,True,▆▄▁▅▄▃█▂▄▆▄▅▅▅▃▃▇▃▇█,-0.04193366000753862,-0.12647134633559587,-0.08210325675947994,-0.172692936399924,UP,False,9,26.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P99
STARCEMENT,205.28,True,False,False,False,False,False,0.5271615369990916,5.122823984,0.5098054096955285,False,-0.20735737193026343,False,69.56,True,1.2039392837980512,92.0,1.31,0,True,█▇▁▅▄▃▄▆▆▆▁▅▅▇▅▆▅▄▄▇,-0.010746470049636137,-0.1271366612807212,-0.05091606680157745,-0.17335825134504934,UP,False,9,26.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P92
DELTACORP,64.75,True,False,False,False,False,False,0.27051237275323853,4.533982775,0.26379596751916196,False,0.04465802351309993,True,43.5,True,1.1425569636877009,46.0,0.03,0,True,▅▅▆▆▆▅▅▅▇█▆▇▇▆▅▇▁▅█▆,-0.009332925336597353,-0.14170201484623535,-0.04950252208853867,-0.18792360491056348,UP,False,7,26.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
MRPL,146.49,True,False,False,False,False,False,0.5208417751865088,46.235408184,0.47711541410229313,False,-0.28174746327131206,False,47.43,True,1.4238539821680525,99.0,2.39,0,True,▁▄▂▄▄▇▅█▆▄▃▄▄▅▅▇▄▄▄█,-0.08637894474242236,-0.14880883207437523,-0.12654854149436368,-0.19503042213870336,UP,False,6,26.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P99
GPIL,250.25,True,False,False,False,False,False,0.720289834634719,23.71063695,0.6696823247491721,False,-0.27002857248107826,False,57.99,True,1.0964991065772929,94.0,1.44,0,True,▆▂▆▅▇▇▄▅▄▅▅▄▄▅█▂▁▁▆▇,-0.08983451536643017,-0.1586821314506639,-0.13000411211837148,-0.20490372151499203,UP,False,5,26.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P94
TRANSRAILL,506.15,True,False,False,False,False,False,0.6081348142355623,15.914064609999999,0.6081784951629604,False,-0.09894070290135384,False,55.44,True,1.239838534736277,97.0,1.86,0,True,▆▇██▇▆▆▄▆▇▅▅▅▁▆▇▅▅▆█,0.04782113652830966,-0.15409041530876588,0.0076515397763683435,-0.20031200537309402,UP,False,5,26.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P97
SARDAEN,495.15,True,False,False,False,False,False,0.6259005652555482,8.538812235,0.6008797130811546,False,-0.18246039694736568,False,53.24,True,1.0893317510332692,91.0,1.21,0,True,▆▅▄▄▅▆▆▄▅▆▆▅▅▅▅▅█▁▄▆,-0.07092597804672118,-0.19185572058103484,-0.1110955747986625,-0.23807731064536297,UP,False,3,26.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P91
KRISHANA,129.4,True,False,False,False,False,False,8.688399187154694,46.5094656,2.0669520234225334,False,-0.05301377307299519,False,48.51,True,1.0387135454584386,27.0,-0.59,0,False,▂▃▄▄▄▇▆▁█▁▁▃▃▃▄▅█▅▂▄,-0.809045967682432,-0.8116036980417849,-0.8492155644343733,-0.857825288106113,UP,False,0,26.0,IGNORE,DISTRIBUTION,,GREEN,C,WATCHLIST,No standout factor
DSSL,1325.3,True,False,False,True,False,False,0.2801671955244613,2.91367205,0.2728123510471719,False,-0.118398358104582,False,63.16,True,1.3637197853803884,96.0,1.4,0,True,▄▃▂▃▄▄▂▁▅▅▂▅▅▄▄▇▅▄▄█,0.012220270373481945,0.25140456069118544,-0.02794932637845937,0.2051829706268573,FLAT,True,85,25.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P96
SIS,427.95,False,True,True,True,False,True,0.15605884950498483,4.00484169,0.15247197928410483,False,-0.5241865415893028,False,48.29,True,1.0631646154862289,12.0,-0.98,0,False,▇▅▆▅▇▇▇▆▆█▁▃▃▅▄▅▅▆▆▆,0.01602564102564097,0.25076720736519076,-0.024143955726300348,0.20454561730086263,FLAT,True,84,25.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
MWL,375.65,True,True,True,True,False,True,1.007761587059227,1.368605645,1.0121593488006897,False,-0.2475319369451717,False,46.45,False,0.742671218092718,35.0,-0.34,0,True,▂▂█▁▇▅▅▅▃▂▆▄▄▁▅▅▆▅▆▁,-0.004900662251655641,0.2463503649635037,-0.04507025900359696,0.20012877489917558,FLAT,True,84,25.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
GENESYS,337.05,False,True,True,False,False,False,0.08965719652267709,5.331895064999999,0.09124849361118319,False,0.40240376851400483,False,33.91,False,0.9791663658807731,18.0,-0.79,0,False,▁▁▄▄▆▅▆▇▆▅▆██▆▆▇▆▇▇▅,0.19056870363829037,0.2337115666178624,0.15039910688634905,0.18748997655353428,FLAT,True,83,25.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
GOCLCORP,404.9,False,True,True,True,False,True,0.5080798264349986,3.4832737199999997,0.4874838637480329,False,-0.15434607031900188,False,36.3,False,0.7639773121889107,14.0,-0.94,0,True,▇▇▅▆▆█▁▃▅▆▅██▆▇█▆█▄▄,0.015168609753039908,0.2179275078959242,-0.02500098699890141,0.17170591783159606,FLAT,True,82,25.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
CENTENKA,525.15,True,True,True,True,False,True,0.2964665225266315,0.7100028,0.2984929085008175,False,-0.006014766088505809,False,49.96,False,0.8881146229601451,16.0,-1.02,0,True,▄▄▃▅▂▅▄▁▃▆▅▅▅▃▄▆▆▅█▄,0.034065176725410984,0.22384059659752964,-0.006104420026530333,0.1776190065332015,FLAT,True,82,25.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
TEXINFRA,115.18,True,True,True,True,False,True,1.119892547931732,2.586217166,1.188790681921824,False,-0.036888906403849606,False,50.14,False,0.8472385329627159,22.0,-0.67,0,True,▃▆▄▄█▂▇▆▁▃▅▅▅▅▄▆▅▅▄▂,0.15910234477206409,0.18913896345240566,0.11893274802012277,0.14291737338807753,FLAT,True,78,25.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
POLYCAB,9364.0,True,False,True,True,False,True,0.5103816415500615,166.7971864,0.49050457214864257,False,-0.03123468734862651,False,49.17,False,0.9850746268656717,45.0,-0.11,0,True,▇▂▁▅▄▁▄▇▃▅▇▆▆█▂▄▄▅▅▄,-0.013796735123749349,0.17586488353111074,-0.053966331875690665,0.1296432934667826,FLAT,True,76,25.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
